systemTime,displayTime,value,realtimeValue,smoothedValue,status,trend,trendRate
2025-01-17T01:36:55,2025-01-16T17:36:55,128,129,128.0,,flat,0.4
2025-01-17T01:31:55,2025-01-16T17:31:55,129,129,129.0,,flat,0.5
2025-01-17T01:26:55,2025-01-16T17:26:55,128,128,128.0,,flat,0.8
2025-01-17T01:21:56,2025-01-16T17:21:56,127,128,127.0,,fortyFiveUp,1.2
2025-01-17T01:16:55,2025-01-16T17:16:55,125,126,125.0,,fortyFiveUp,1.5
2025-01-17T01:11:55,2025-01-16T17:11:55,119,120,119.0,,fortyFiveUp,1.6
2025-01-17T01:06:55,2025-01-16T17:06:55,110,112,110.0,,fortyFiveUp,1.4
2025-01-17T01:01:55,2025-01-16T17:01:55,100,99,100.0,,flat,0.8
2025-01-17T00:56:56,2025-01-16T16:56:56,90,89,90.0,,flat,0.3
2025-01-17T00:51:55,2025-01-16T16:51:55,85,82,85.0,,flat,-0.1
2025-01-17T00:46:55,2025-01-16T16:46:55,82,83,82.0,,flat,-0.1
2025-01-17T00:41:55,2025-01-16T16:41:55,82,82,82.0,,flat,-0.3
2025-01-17T00:36:55,2025-01-16T16:36:55,83,82,83.0,,flat,-0.3
2025-01-17T00:31:55,2025-01-16T16:31:55,84,84,84.0,,flat,-0.3
2025-01-17T00:26:55,2025-01-16T16:26:55,85,86,85.0,,flat,-0.3
2025-01-17T00:21:55,2025-01-16T16:21:55,87,86,87.0,,flat,-0.4
2025-01-17T00:16:55,2025-01-16T16:16:55,88,88,88.0,,flat,-0.4
2025-01-17T00:11:55,2025-01-16T16:11:55,91,89,91.0,,flat,-0.4
2025-01-17T00:06:54,2025-01-16T16:06:54,92,95,92.0,,flat,-0.3
2025-01-17T00:01:55,2025-01-16T16:01:55,95,93,95.0,,flat,-0.4
2025-01-16T23:56:55,2025-01-16T15:56:55,96,96,96.0,,flat,-0.3
2025-01-16T23:51:54,2025-01-16T15:51:54,99,99,99.0,,flat,-0.2
2025-01-16T23:46:54,2025-01-16T15:46:54,101,101,101.0,,flat,-0.2
2025-01-16T23:41:54,2025-01-16T15:41:54,102,102,102.0,,flat,-0.1
2025-01-16T23:36:54,2025-01-16T15:36:54,104,103,104.0,,flat,0.0
2025-01-16T23:31:54,2025-01-16T15:31:54,105,106,105.0,,flat,0.2
2025-01-16T23:26:54,2025-01-16T15:26:54,105,106,105.0,,flat,0.1
2025-01-16T23:21:54,2025-01-16T15:21:54,103,103,103.0,,flat,0.0
2025-01-16T23:16:55,2025-01-16T15:16:55,104,101,104.0,,flat,0.1
2025-01-16T23:11:54,2025-01-16T15:11:54,105,108,105.0,,flat,0.6
2025-01-16T23:06:55,2025-01-16T15:06:55,105,106,105.0,,flat,0.6
2025-01-16T23:01:54,2025-01-16T15:01:54,102,102,102.0,,flat,0.6
2025-01-16T22:56:55,2025-01-16T14:56:55,99,99,99.0,,flat,0.6
2025-01-16T22:51:55,2025-01-16T14:51:55,94,95,94.0,,flat,0.4
2025-01-16T22:46:54,2025-01-16T14:46:54,89,89,89.0,,flat,-0.1
2025-01-16T22:41:54,2025-01-16T14:41:54,86,84,86.0,,flat,-0.5
2025-01-16T22:36:55,2025-01-16T14:36:55,85,84,85.0,,flat,-0.6
2025-01-16T22:31:54,2025-01-16T14:31:54,87,87,87.0,,flat,-0.6
2025-01-16T22:26:54,2025-01-16T14:26:54,90,91,90.0,,flat,-0.5
2025-01-16T22:21:54,2025-01-16T14:21:54,94,93,94.0,,flat,-0.5
2025-01-16T22:16:55,2025-01-16T14:16:55,97,97,97.0,,flat,-0.3
2025-01-16T22:11:55,2025-01-16T14:11:55,100,102,100.0,,flat,-0.2
2025-01-16T22:06:54,2025-01-16T14:06:54,102,101,102.0,,flat,-0.3
2025-01-16T22:01:54,2025-01-16T14:01:54,102,102,102.0,,flat,-0.4
2025-01-16T21:56:54,2025-01-16T13:56:54,102,103,102.0,,flat,-0.4
2025-01-16T21:51:54,2025-01-16T13:51:54,103,102,103.0,,flat,-0.6
2025-01-16T21:46:54,2025-01-16T13:46:54,104,105,104.0,,flat,-0.8
2025-01-16T21:41:54,2025-01-16T13:41:54,107,106,107.0,,fortyFiveDown,-1.0
2025-01-16T21:36:54,2025-01-16T13:36:54,109,109,109.0,,fortyFiveDown,-1.2
2025-01-16T21:31:54,2025-01-16T13:31:54,115,113,115.0,,fortyFiveDown,-1.2
2025-01-16T21:26:54,2025-01-16T13:26:54,122,123,122.0,,flat,-0.9
2025-01-16T21:21:54,2025-01-16T13:21:54,130,130,130.0,,flat,-0.4
2025-01-16T21:16:55,2025-01-16T13:16:55,138,138,138.0,,flat,0.1
2025-01-16T21:11:54,2025-01-16T13:11:54,143,145,143.0,,flat,0.7
2025-01-16T21:06:55,2025-01-16T13:06:55,145,147,145.0,,fortyFiveUp,1.3
2025-01-16T21:01:54,2025-01-16T13:01:54,143,144,143.0,,fortyFiveUp,1.5
2025-01-16T20:56:54,2025-01-16T12:56:54,137,139,137.0,,fortyFiveUp,1.6
2025-01-16T20:51:54,2025-01-16T12:51:54,127,129,127.0,,fortyFiveUp,1.2
2025-01-16T20:46:54,2025-01-16T12:46:54,117,114,117.0,,flat,0.5
2025-01-16T20:41:54,2025-01-16T12:41:54,109,107,109.0,,flat,0.2
2025-01-16T20:36:54,2025-01-16T12:36:54,105,105,105.0,,flat,0.1
2025-01-16T20:31:54,2025-01-16T12:31:54,102,103,102.0,,flat,-0.1
2025-01-16T20:26:54,2025-01-16T12:26:54,101,99,101.0,,flat,-0.5
2025-01-16T20:21:54,2025-01-16T12:21:54,101,101,101.0,,flat,-0.5
2025-01-16T20:16:54,2025-01-16T12:16:54,104,103,104.0,,flat,-0.4
2025-01-16T20:11:54,2025-01-16T12:11:54,108,108,108.0,,flat,-0.2
2025-01-16T20:06:54,2025-01-16T12:06:54,110,112,110.0,,flat,-0.1
2025-01-16T20:01:55,2025-01-16T12:01:55,110,110,110.0,,flat,-0.2
2025-01-16T19:56:55,2025-01-16T11:56:55,111,109,111.0,,flat,-0.3
2025-01-16T19:51:54,2025-01-16T11:51:54,112,113,112.0,,flat,-0.2
2025-01-16T19:46:54,2025-01-16T11:46:54,113,114,113.0,,flat,-0.2
2025-01-16T19:41:54,2025-01-16T11:41:54,114,113,114.0,,flat,-0.3
2025-01-16T19:36:55,2025-01-16T11:36:55,115,114,115.0,,flat,-0.2
2025-01-16T19:31:55,2025-01-16T11:31:55,117,119,117.0,,flat,0.0
2025-01-16T19:26:54,2025-01-16T11:26:54,119,119,119.0,,flat,0.1
2025-01-16T19:21:54,2025-01-16T11:21:54,119,119,119.0,,flat,0.0
2025-01-16T19:16:55,2025-01-16T11:16:55,119,119,119.0,,flat,0.1
2025-01-16T19:11:54,2025-01-16T11:11:54,118,118,118.0,,flat,0.0
2025-01-16T19:06:54,2025-01-16T11:06:54,118,117,118.0,,flat,-0.1
2025-01-16T19:01:54,2025-01-16T11:01:54,118,118,118.0,,flat,0.0
2025-01-16T18:56:55,2025-01-16T10:56:55,119,118,119.0,,flat,0.0
2025-01-16T18:51:54,2025-01-16T10:51:54,119,120,119.0,,flat,0.1
2025-01-16T18:46:54,2025-01-16T10:46:54,119,118,119.0,,flat,0.0
2025-01-16T18:41:55,2025-01-16T10:41:55,118,118,118.0,,flat,0.0
2025-01-16T18:36:55,2025-01-16T10:36:55,118,118,118.0,,flat,0.0
2025-01-16T18:31:55,2025-01-16T10:31:55,118,119,118.0,,flat,0.0
2025-01-16T18:26:55,2025-01-16T10:26:55,118,117,118.0,,flat,-0.1
2025-01-16T18:21:54,2025-01-16T10:21:54,119,119,119.0,,flat,0.0
2025-01-16T18:16:55,2025-01-16T10:16:55,120,121,120.0,,flat,0.1
2025-01-16T18:11:54,2025-01-16T10:11:54,121,121,121.0,,flat,0.2
2025-01-16T18:06:54,2025-01-16T10:06:54,121,122,121.0,,flat,0.4
2025-01-16T18:01:55,2025-01-16T10:01:55,121,121,121.0,,flat,0.5
2025-01-16T17:56:55,2025-01-16T09:56:55,119,119,119.0,,flat,0.5
2025-01-16T17:51:54,2025-01-16T09:51:54,117,118,117.0,,flat,0.7
2025-01-16T17:46:55,2025-01-16T09:46:55,116,115,116.0,,flat,0.7
2025-01-16T17:41:55,2025-01-16T09:41:55,112,114,112.0,,flat,0.8
2025-01-16T17:36:55,2025-01-16T09:36:55,109,108,109.0,,flat,0.7
2025-01-16T17:31:55,2025-01-16T09:31:55,104,105,104.0,,flat,0.7
2025-01-16T17:26:55,2025-01-16T09:26:55,101,99,101.0,,flat,0.6
2025-01-16T17:21:54,2025-01-16T09:21:54,97,98,97.0,,flat,0.8
2025-01-16T17:16:54,2025-01-16T09:16:54,93,95,93.0,,flat,0.6
2025-01-16T17:11:54,2025-01-16T09:11:54,86,86,86.0,,flat,0.0
2025-01-16T17:06:55,2025-01-16T09:06:55,81,78,81.0,,flat,-0.5
2025-01-16T17:01:54,2025-01-16T09:01:54,80,78,80.0,,flat,-0.7
2025-01-16T16:56:55,2025-01-16T08:56:55,84,83,84.0,,flat,-0.4
2025-01-16T16:51:55,2025-01-16T08:51:55,89,90,89.0,,flat,0.1
2025-01-16T16:46:54,2025-01-16T08:46:54,93,95,93.0,,flat,0.4
2025-01-16T16:41:55,2025-01-16T08:41:55,92,93,92.0,,flat,0.2
2025-01-16T16:36:55,2025-01-16T08:36:55,88,87,88.0,,flat,-0.2
2025-01-16T16:31:54,2025-01-16T08:31:54,85,84,85.0,,flat,-0.5
2025-01-16T16:26:54,2025-01-16T08:26:54,85,85,85.0,,flat,-0.6
2025-01-16T16:21:55,2025-01-16T08:21:55,88,87,88.0,,flat,-0.6
2025-01-16T16:16:54,2025-01-16T08:16:54,92,91,92.0,,flat,-0.3
2025-01-16T16:11:55,2025-01-16T08:11:55,97,97,97.0,,flat,0.2
2025-01-16T16:06:54,2025-01-16T08:06:54,101,104,101.0,,flat,0.6
2025-01-16T16:01:55,2025-01-16T08:01:55,99,101,99.0,,flat,0.4
2025-01-16T15:56:54,2025-01-16T07:56:54,95,92,95.0,,flat,-0.1
2025-01-16T15:51:55,2025-01-16T07:51:55,92,91,92.0,,flat,0.0
2025-01-16T15:46:55,2025-01-16T07:46:55,94,93,94.0,,flat,0.2
2025-01-16T15:41:54,2025-01-16T07:41:54,95,97,95.0,,flat,0.5
2025-01-16T15:36:55,2025-01-16T07:36:55,94,95,94.0,,flat,0.4
2025-01-16T15:31:55,2025-01-16T07:31:55,92,90,92.0,,flat,0.4
2025-01-16T15:26:54,2025-01-16T07:26:54,90,90,90.0,,flat,0.6
2025-01-16T15:21:55,2025-01-16T07:21:55,89,91,89.0,,flat,0.8
2025-01-16T15:16:55,2025-01-16T07:16:55,85,86,85.0,,flat,0.4
2025-01-16T15:11:54,2025-01-16T07:11:54,78,78,78.0,,flat,0.0
2025-01-16T15:06:54,2025-01-16T07:06:54,75,71,75.0,,flat,-0.4
2025-01-16T15:01:55,2025-01-16T07:01:55,76,77,76.0,,flat,-0.2
2025-01-16T14:56:55,2025-01-16T06:56:55,78,79,78.0,,flat,-0.1
2025-01-16T14:51:55,2025-01-16T06:51:55,78,77,78.0,,flat,-0.3
2025-01-16T14:46:54,2025-01-16T06:46:54,77,77,77.0,,flat,-0.5
2025-01-16T14:41:54,2025-01-16T06:41:54,77,77,77.0,,flat,-0.8
2025-01-16T14:36:54,2025-01-16T06:36:54,79,77,79.0,,fortyFiveDown,-1.0
2025-01-16T14:31:54,2025-01-16T06:31:54,84,83,84.0,,flat,-0.9
2025-01-16T14:26:54,2025-01-16T06:26:54,89,92,89.0,,flat,-0.6
2025-01-16T14:21:54,2025-01-16T06:21:54,95,93,95.0,,flat,-0.6
2025-01-16T14:16:55,2025-01-16T06:16:55,99,100,99.0,,flat,-0.4
2025-01-16T14:11:55,2025-01-16T06:11:55,104,104,104.0,,flat,-0.1
2025-01-16T14:06:54,2025-01-16T06:06:54,106,107,106.0,,flat,0.1
2025-01-16T14:01:55,2025-01-16T06:01:55,108,108,108.0,,flat,0.2
2025-01-16T13:56:54,2025-01-16T05:56:54,108,110,108.0,,flat,0.4
2025-01-16T13:51:55,2025-01-16T05:51:55,107,106,107.0,,flat,0.3
2025-01-16T13:46:55,2025-01-16T05:46:55,105,105,105.0,,flat,0.3
2025-01-16T13:41:55,2025-01-16T05:41:55,105,105,105.0,,flat,0.5
2025-01-16T13:36:55,2025-01-16T05:36:55,105,105,105.0,,flat,0.8
2025-01-16T13:31:54,2025-01-16T05:31:54,104,105,104.0,,fortyFiveUp,1.2
2025-01-16T13:26:55,2025-01-16T05:26:55,99,101,99.0,,fortyFiveUp,1.1
2025-01-16T13:21:55,2025-01-16T05:21:55,89,92,89.0,,flat,0.3
2025-01-16T13:16:55,2025-01-16T05:16:55,80,73,80.0,,flat,-0.9
2025-01-16T13:11:55,2025-01-16T05:11:55,77,75,77.0,,flat,-0.7
2025-01-16T13:06:55,2025-01-16T05:06:55,84,82,84.0,,flat,-0.2
2025-01-16T13:01:55,2025-01-16T05:01:55,91,96,91.0,,flat,0.6
2025-01-16T12:56:55,2025-01-16T04:56:55,91,94,91.0,,flat,0.5
2025-01-16T12:51:54,2025-01-16T04:51:54,87,84,87.0,,flat,-0.1
2025-01-16T12:46:54,2025-01-16T04:46:54,83,83,83.0,,flat,-0.2
2025-01-16T12:41:54,2025-01-16T04:41:54,83,82,83.0,,flat,-0.2
2025-01-16T12:36:54,2025-01-16T04:36:54,84,85,84.0,,flat,-0.2
2025-01-16T12:31:55,2025-01-16T04:31:55,86,86,86.0,,flat,-0.2
2025-01-16T12:26:54,2025-01-16T04:26:54,86,86,86.0,,flat,-0.3
2025-01-16T12:21:55,2025-01-16T04:21:55,86,85,86.0,,flat,-0.4
2025-01-16T12:16:55,2025-01-16T04:16:55,87,87,87.0,,flat,-0.5
2025-01-16T12:11:55,2025-01-16T04:11:55,88,88,88.0,,flat,-0.6
2025-01-16T12:06:55,2025-01-16T04:06:55,91,90,91.0,,flat,-0.6
2025-01-16T12:01:55,2025-01-16T04:01:55,94,95,94.0,,flat,-0.4
2025-01-16T11:56:54,2025-01-16T03:56:54,99,98,99.0,,flat,-0.2
2025-01-16T11:51:55,2025-01-16T03:51:55,103,103,103.0,,flat,0.1
2025-01-16T11:46:54,2025-01-16T03:46:54,104,108,104.0,,flat,0.4
2025-01-16T11:41:55,2025-01-16T03:41:55,105,102,105.0,,flat,0.2
2025-01-16T11:36:54,2025-01-16T03:36:54,104,104,104.0,,flat,0.6
2025-01-16T11:31:54,2025-01-16T03:31:54,104,105,104.0,,flat,0.8
2025-01-16T11:26:54,2025-01-16T03:26:54,101,102,101.0,,flat,0.8
2025-01-16T11:21:54,2025-01-16T03:21:54,95,97,95.0,,flat,0.5
2025-01-16T11:16:54,2025-01-16T03:16:54,89,85,89.0,,flat,-0.1
2025-01-16T11:11:55,2025-01-16T03:11:55,86,86,86.0,,flat,-0.1
2025-01-16T11:06:54,2025-01-16T03:06:54,86,86,86.0,,flat,-0.1
2025-01-16T11:01:54,2025-01-16T03:01:54,86,86,86.0,,flat,0.0
2025-01-16T10:56:54,2025-01-16T02:56:54,87,87,87.0,,flat,0.0
2025-01-16T10:51:54,2025-01-16T02:51:54,87,87,87.0,,flat,0.0
2025-01-16T10:46:55,2025-01-16T02:46:55,86,86,86.0,,flat,-0.1
2025-01-16T10:41:55,2025-01-16T02:41:55,85,86,85.0,,flat,-0.3
2025-01-16T10:36:54,2025-01-16T02:36:54,84,83,84.0,,flat,-0.6
2025-01-16T10:31:55,2025-01-16T02:31:55,84,82,84.0,,flat,-0.8
2025-01-16T10:26:55,2025-01-16T02:26:55,87,88,87.0,,flat,-0.7
2025-01-16T10:21:55,2025-01-16T02:21:55,92,92,92.0,,flat,-0.6
2025-01-16T10:16:55,2025-01-16T02:16:55,97,97,97.0,,flat,-0.5
2025-01-16T10:11:55,2025-01-16T02:11:55,100,102,100.0,,flat,-0.3
2025-01-16T10:06:55,2025-01-16T02:06:55,102,102,102.0,,flat,-0.4
2025-01-16T10:01:55,2025-01-16T02:01:55,104,103,104.0,,flat,-0.6
2025-01-16T09:56:55,2025-01-16T01:56:55,106,106,106.0,,flat,-0.5
2025-01-16T09:51:54,2025-01-16T01:51:54,109,108,109.0,,flat,-0.5
2025-01-16T09:46:55,2025-01-16T01:46:55,111,112,111.0,,flat,-0.5
2025-01-16T09:41:55,2025-01-16T01:41:55,113,113,113.0,,flat,-0.6
2025-01-16T09:36:55,2025-01-16T01:36:55,114,113,114.0,,flat,-0.8
2025-01-16T09:31:55,2025-01-16T01:31:55,117,117,117.0,,flat,-0.7
2025-01-16T09:26:55,2025-01-16T01:26:55,122,122,122.0,,flat,-0.6
2025-01-16T09:21:54,2025-01-16T01:21:54,127,127,127.0,,flat,-0.4
2025-01-16T09:16:55,2025-01-16T01:16:55,129,132,129.0,,flat,-0.3
2025-01-16T09:11:55,2025-01-16T01:11:55,132,129,132.0,,flat,-0.5
2025-01-16T09:06:55,2025-01-16T01:06:55,135,136,135.0,,flat,-0.1
2025-01-16T09:01:54,2025-01-16T01:01:54,138,139,138.0,,flat,0.0
2025-01-16T08:56:55,2025-01-16T00:56:55,140,140,140.0,,flat,0.1
2025-01-16T08:51:55,2025-01-16T00:51:55,140,140,140.0,,flat,0.2
2025-01-16T08:46:55,2025-01-16T00:46:55,139,139,139.0,,flat,0.2
2025-01-16T08:41:55,2025-01-16T00:41:55,138,138,138.0,,flat,0.2
2025-01-16T08:36:55,2025-01-16T00:36:55,137,138,137.0,,flat,0.1
2025-01-16T08:31:54,2025-01-16T00:31:54,134,134,134.0,,flat,-0.3
2025-01-16T08:26:55,2025-01-16T00:26:55,132,131,132.0,,flat,-0.5
2025-01-16T08:21:55,2025-01-16T00:21:55,134,132,134.0,,flat,-0.5
2025-01-16T08:16:55,2025-01-16T00:16:55,139,139,139.0,,flat,-0.1
2025-01-16T08:11:55,2025-01-16T00:11:55,143,145,143.0,,flat,0.3
2025-01-16T08:06:55,2025-01-16T00:06:55,144,145,144.0,,flat,0.3
2025-01-16T08:01:55,2025-01-16T00:01:55,142,143,142.0,,flat,0.2
2025-01-16T07:56:55,2025-01-15T23:56:55,139,139,139.0,,flat,0.0
2025-01-16T07:51:55,2025-01-15T23:51:55,138,136,138.0,,flat,-0.2
2025-01-16T07:46:55,2025-01-15T23:46:55,138,138,138.0,,flat,-0.1
2025-01-16T07:41:55,2025-01-15T23:41:55,139,139,138.0,,flat,0.1
2025-01-16T05:36:48,2025-01-15T21:36:48,96,96,138.0,,flat,-0.1
2025-01-16T05:31:48,2025-01-15T21:31:48,99,101,99.0,,flat,0.2
2025-01-16T05:26:48,2025-01-15T21:26:48,100,100,100.0,,flat,0.2
2025-01-16T05:21:48,2025-01-15T21:21:48,100,100,100.0,,flat,0.4
2025-01-16T05:16:49,2025-01-15T21:16:49,100,101,100.0,,flat,0.5
2025-01-16T05:11:48,2025-01-15T21:11:48,98,99,98.0,,flat,0.5
2025-01-16T05:06:48,2025-01-15T21:06:48,95,94,95.0,,flat,0.4
2025-01-16T05:01:48,2025-01-15T21:01:48,92,91,92.0,,flat,0.4
2025-01-16T04:56:48,2025-01-15T20:56:48,90,91,90.0,,flat,0.5
2025-01-16T04:51:48,2025-01-15T20:51:48,88,88,88.0,,flat,0.4
2025-01-16T04:46:48,2025-01-15T20:46:48,85,86,85.0,,flat,0.4
2025-01-16T04:41:48,2025-01-15T20:41:48,83,82,83.0,,flat,0.2
2025-01-16T04:36:49,2025-01-15T20:36:49,80,80,80.0,,flat,0.1
2025-01-16T04:31:48,2025-01-15T20:31:48,79,79,79.0,,flat,0.1
2025-01-16T04:26:48,2025-01-15T20:26:48,78,78,78.0,,flat,0.1
2025-01-16T04:21:49,2025-01-15T20:21:49,78,78,78.0,,flat,0.1
2025-01-16T04:16:48,2025-01-15T20:16:48,77,77,77.0,,flat,0.0
2025-01-16T04:11:48,2025-01-15T20:11:48,76,75,76.0,,flat,-0.1
2025-01-16T04:06:48,2025-01-15T20:06:48,76,76,76.0,,flat,-0.1
2025-01-16T04:01:48,2025-01-15T20:01:48,77,77,77.0,,flat,0.0
2025-01-16T03:56:48,2025-01-15T19:56:48,77,77,77.0,,flat,0.1
2025-01-16T03:51:48,2025-01-15T19:51:48,77,78,77.0,,flat,0.1
2025-01-16T03:46:48,2025-01-15T19:46:48,76,77,76.0,,flat,0.1
2025-01-16T03:41:48,2025-01-15T19:41:48,74,74,74.0,,flat,-0.2
2025-01-16T03:36:48,2025-01-15T19:36:48,73,72,73.0,,flat,-0.4
2025-01-16T03:31:49,2025-01-15T19:31:49,73,73,73.0,,flat,-0.6
2025-01-16T03:26:49,2025-01-15T19:26:49,75,75,75.0,,flat,-0.6
2025-01-16T03:21:48,2025-01-15T19:21:48,78,78,78.0,,flat,-0.6
2025-01-16T03:16:48,2025-01-15T19:16:48,81,81,81.0,,flat,-0.6
2025-01-16T03:11:48,2025-01-15T19:11:48,83,83,83.0,,flat,-0.7
2025-01-16T03:06:48,2025-01-15T19:06:48,86,86,86.0,,flat,-0.7
2025-01-16T03:01:47,2025-01-15T19:01:47,90,90,90.0,,flat,-0.6
2025-01-16T02:56:47,2025-01-15T18:56:47,94,94,94.0,,flat,-0.5
2025-01-16T02:51:48,2025-01-15T18:51:48,98,98,98.0,,flat,-0.4
2025-01-16T02:46:47,2025-01-15T18:46:47,101,101,101.0,,flat,-0.3
2025-01-16T02:41:47,2025-01-15T18:41:47,103,104,103.0,,flat,-0.2
2025-01-16T02:36:48,2025-01-15T18:36:48,104,105,104.0,,flat,-0.2
2025-01-16T02:31:47,2025-01-15T18:31:47,105,104,105.0,,flat,-0.4
2025-01-16T02:26:47,2025-01-15T18:26:47,106,106,106.0,,flat,-0.4
2025-01-16T02:21:47,2025-01-15T18:21:47,107,107,107.0,,flat,-0.4
2025-01-16T02:16:47,2025-01-15T18:16:47,109,109,109.0,,flat,-0.5
2025-01-16T02:11:47,2025-01-15T18:11:47,111,111,111.0,,flat,-0.5
2025-01-16T02:06:47,2025-01-15T18:06:47,113,113,113.0,,flat,-0.5
2025-01-16T02:01:47,2025-01-15T18:01:47,116,116,116.0,,flat,-0.4
2025-01-16T01:56:47,2025-01-15T17:56:47,119,120,119.0,,flat,-0.3
2025-01-16T01:51:48,2025-01-15T17:51:48,122,121,122.0,,flat,-0.2
2025-01-16T01:46:47,2025-01-15T17:46:47,124,125,124.0,,flat,-0.1
2025-01-16T01:41:47,2025-01-15T17:41:47,125,125,125.0,,flat,-0.1
2025-01-16T01:36:47,2025-01-15T17:36:47,125,124,125.0,,flat,-0.2
2025-01-16T01:31:47,2025-01-15T17:31:47,127,127,127.0,,flat,0.0
2025-01-16T01:26:47,2025-01-15T17:26:47,129,129,129.0,,flat,0.2
2025-01-16T01:21:47,2025-01-15T17:21:47,129,130,129.0,,flat,0.4
2025-01-16T01:16:47,2025-01-15T17:16:47,128,128,128.0,,flat,0.3
2025-01-16T01:11:47,2025-01-15T17:11:47,125,125,125.0,,flat,0.0
2025-01-16T01:06:47,2025-01-15T17:06:47,122,122,122.0,,flat,-0.3
2025-01-16T01:01:47,2025-01-15T17:01:47,122,119,122.0,,flat,-0.4
2025-01-16T00:56:47,2025-01-15T16:56:47,124,125,124.0,,flat,-0.1
2025-01-16T00:51:48,2025-01-15T16:51:48,127,128,127.0,,flat,0.2
2025-01-16T00:46:48,2025-01-15T16:46:48,128,129,128.0,,flat,0.2
2025-01-16T00:41:48,2025-01-15T16:41:48,126,126,126.0,,flat,0.0
2025-01-16T00:36:48,2025-01-15T16:36:48,124,122,124.0,,flat,-0.3
2025-01-16T00:31:47,2025-01-15T16:31:47,124,125,124.0,,flat,-0.3
2025-01-16T00:26:48,2025-01-15T16:26:48,126,124,126.0,,flat,-0.3
2025-01-16T00:21:47,2025-01-15T16:21:47,128,128,128.0,,flat,0.0
2025-01-16T00:16:47,2025-01-15T16:16:47,131,132,131.0,,flat,0.3
2025-01-16T00:11:48,2025-01-15T16:11:48,132,134,132.0,,flat,0.4
2025-01-16T00:06:47,2025-01-15T16:06:47,131,130,131.0,,flat,0.4
2025-01-16T00:01:47,2025-01-15T16:01:47,129,129,129.0,,flat,0.5
2025-01-15T23:56:47,2025-01-15T15:56:47,127,129,127.0,,flat,0.5
2025-01-15T23:51:47,2025-01-15T15:51:47,123,123,123.0,,flat,0.1
2025-01-15T23:46:48,2025-01-15T15:46:48,117,117,117.0,,flat,-0.4
2025-01-15T23:41:48,2025-01-15T15:41:48,114,112,114.0,,fortyFiveDown,-1.0
2025-01-15T23:36:47,2025-01-15T15:36:47,114,112,114.0,,fortyFiveDown,-1.3
2025-01-15T23:31:47,2025-01-15T15:31:47,118,117,118.0,,fortyFiveDown,-1.5
2025-01-15T23:26:47,2025-01-15T15:26:47,124,124,124.0,,fortyFiveDown,-1.4
2025-01-15T23:21:48,2025-01-15T15:21:48,132,132,132.0,,fortyFiveDown,-1.4
2025-01-15T23:16:48,2025-01-15T15:16:48,140,141,140.0,,fortyFiveDown,-1.2
2025-01-15T23:11:48,2025-01-15T15:11:48,148,147,148.0,,fortyFiveDown,-1.1
2025-01-15T23:06:47,2025-01-15T15:06:47,155,155,155.0,,flat,-0.9
2025-01-15T23:01:48,2025-01-15T15:01:48,162,163,162.0,,flat,-0.6
2025-01-15T22:56:47,2025-01-15T14:56:47,169,168,169.0,,flat,-0.3
2025-01-15T22:51:48,2025-01-15T14:51:48,173,175,173.0,,flat,0.1
2025-01-15T22:46:47,2025-01-15T14:46:47,176,177,176.0,,flat,0.4
2025-01-15T22:41:47,2025-01-15T14:41:47,177,177,177.0,,flat,0.6
2025-01-15T22:36:48,2025-01-15T14:36:48,174,176,174.0,,flat,0.6
2025-01-15T22:31:47,2025-01-15T14:31:47,170,170,170.0,,flat,0.3
2025-01-15T22:26:48,2025-01-15T14:26:48,165,164,165.0,,flat,0.0
2025-01-15T22:21:47,2025-01-15T14:21:47,164,162,164.0,,flat,-0.1
2025-01-15T22:16:48,2025-01-15T14:16:48,165,165,165.0,,flat,0.2
2025-01-15T22:11:47,2025-01-15T14:11:47,168,167,168.0,,flat,0.5
2025-01-15T22:06:48,2025-01-15T14:06:48,168,171,168.0,,flat,0.9
2025-01-15T22:01:47,2025-01-15T14:01:47,164,165,164.0,,flat,0.7
2025-01-15T21:56:47,2025-01-15T13:56:47,158,157,158.0,,flat,0.4
2025-01-15T21:51:47,2025-01-15T13:51:47,153,153,153.0,,flat,0.0
2025-01-15T21:46:48,2025-01-15T13:46:48,149,148,149.0,,flat,-0.4
2025-01-15T21:41:48,2025-01-15T13:41:48,148,145,148.0,,flat,-0.5
2025-01-15T21:36:48,2025-01-15T13:36:48,152,150,152.0,,flat,-0.1
2025-01-15T21:31:48,2025-01-15T13:31:48,157,161,157.0,,flat,0.6
2025-01-15T21:26:48,2025-01-15T13:26:48,157,159,157.0,,flat,0.5
2025-01-15T21:21:48,2025-01-15T13:21:48,153,152,153.0,,flat,0.1
2025-01-15T21:16:47,2025-01-15T13:16:47,149,148,149.0,,flat,-0.3
2025-01-15T21:11:47,2025-01-15T13:11:47,147,146,147.0,,flat,-0.3
2025-01-15T21:06:47,2025-01-15T13:06:47,151,148,151.0,,flat,0.0
2025-01-15T21:01:48,2025-01-15T13:01:48,155,158,155.0,,flat,0.6
2025-01-15T20:56:47,2025-01-15T12:56:47,155,159,155.0,,flat,0.5
2025-01-15T20:51:47,2025-01-15T12:51:47,152,149,152.0,,flat,0.2
2025-01-15T20:46:48,2025-01-15T12:46:48,151,148,151.0,,flat,0.7
2025-01-15T20:41:48,2025-01-15T12:41:48,155,156,155.0,,fortyFiveUp,1.7
2025-01-15T20:36:48,2025-01-15T12:36:48,154,162,154.0,,singleUp,2.4
